118,2014-07-13 23:16:34,E5CA4A98-98B7-48C3-B25A-0C594651C96B,土,1,0,FALSE,2,
119,2014-07-13 23:16:40,E5CA4A98-98B7-48C3-B25A-0C594651C96B,天,1,0,FALSE,5,
120,2014-07-14 00:23:31,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1,0,FALSE,1,0
121,2014-07-14 00:23:48,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,日,1,0,TRUE,1,0
122,2014-07-14 00:24:00,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,囗,1,0,TRUE,1,0
123,2014-07-14 00:24:15,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,甲,1.2,0,TRUE,1,0
124,2014-07-14 00:24:27,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,上,1,0,FALSE,1,0
125,2014-07-14 00:24:40,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,木,1.25,0,TRUE,1,0
126,2014-07-14 00:24:50,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,大,1,0,FALSE,1,0
127,2014-07-14 00:25:02,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,天,1,0,FALSE,1,0
128,2014-07-14 00:25:12,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,下,1,0,TRUE,1,0
129,2014-07-14 00:25:31,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,雨,1,0,FALSE,1,0
130,2014-07-14 00:25:43,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,木,1,0,TRUE,2,0
131,2014-07-14 00:25:59,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,甲,2,0,TRUE,2,0
132,2014-07-14 00:26:15,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,木,1,0,TRUE,3,0
133,2014-07-14 00:26:33,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,甲,2.2,0,TRUE,3,0
134,2014-07-14 00:26:43,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,木,1.5,0,TRUE,4,0
135,2014-07-14 00:26:54,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,甲,1.2,0,TRUE,4,0
136,2014-07-14 00:27:03,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,木,1,0,TRUE,5,0
137,2014-07-14 00:27:13,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,甲,1,0,TRUE,5,0
138,2014-07-14 00:27:21,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,木,1,0,TRUE,6,0
139,2014-07-14 00:27:32,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,甲,1,0,TRUE,6,0
140,2014-07-14 00:28:30,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,7.333333333,0.3333333333,FALSE,2,0
141,2014-07-14 00:28:40,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,木,1,0,TRUE,7,0
142,2014-07-14 00:28:50,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1.333333333,0,FALSE,3,0
143,2014-07-14 00:29:17,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,甲,1,0,TRUE,7,0
144,2014-07-14 00:29:28,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1,0,FALSE,4,0
145,2014-07-14 00:29:40,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,日,1,0,TRUE,2,0
146,2014-07-14 00:30:11,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1,0,FALSE,5,0
147,2014-07-14 00:30:39,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,日,1,0,TRUE,3,0
148,2014-07-14 00:30:49,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,囗,1.333333333,0,TRUE,2,0
149,2014-07-14 00:31:15,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,上,3.666666667,0.3333333333,FALSE,2,0
150,2014-07-14 00:31:24,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,囗,1,0,TRUE,3,0
151,2014-07-14 00:31:33,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,上,1.333333333,0,FALSE,3,0
152,2014-07-14 00:31:43,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1.666666667,0,FALSE,6,0
153,2014-07-14 00:32:10,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,上,1,0.3333333333,FALSE,4,0
154,2014-07-14 00:32:19,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1,0,FALSE,7,0
155,2014-07-14 00:32:27,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,上,1.333333333,0,FALSE,5,0
156,2014-07-14 00:32:44,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1,0,FALSE,8,0
157,2014-07-14 00:32:50,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,上,1.666666667,0,FALSE,6,0
